"ActivityType" "SubjectID" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.std"
"STANDING" 27 0.27557372754386 -0.0175258073684211 -0.106577067526316 -0.991867914561404 -0.98392119245614 -0.982079739122807 0.576573980701754 0.241628453596491 0.345443721105263 -0.991640129473684 -0.99358398 -0.986492356140351 0.0759329595964912 0.0113423804235088 -0.0012522071052807 -0.989795714561403 -0.986726023508772 -0.989933948245614 -0.0328548114561404 -0.0738676917192982 0.0857909253333333 -0.991579658596491 -0.986205432105263 -0.980453171929825 -0.0967884230175439 -0.0405259256666667 -0.0555259105754386 -0.994626426842105 -0.993298481403509 -0.992670957719298 -0.988154769649123 -0.98601055 -0.988154769649123 -0.98601055 -0.990146115087719 -0.989474982807018 -0.977218885789474 -0.978415409298246 -0.994914903684211 -0.993396974385965 -0.990834774035088 -0.984124511754386 -0.985466995087719 -0.992336974385965 -0.983890008596491 -0.980763093333333 -0.989956911578947 -0.986986724210526 -0.98815205631579 -0.990538249649123 -0.987443773333333 -0.990297025614035 -0.990851582807018 -0.988036488070175 -0.981966128421053 -0.99187875754386 -0.985280668421053 -0.98176664122807 -0.986870534210526 -0.986869588947368 -0.988872809824561 -0.989095203157895 -0.985184655438596 -0.978074388245614 -0.993632402280702 -0.993224860877193
"STANDING" 28 0.272799457407407 -0.019476593964321 -0.109786275790123 -0.808482490617284 -0.695495322172839 -0.755611460123457 0.91729935308642 -0.233233454753086 -0.0488383231592593 -0.976893107037037 -0.948864885308642 -0.933604470740741 0.0720239038506173 0.00674961272123457 -0.00342855373962963 -0.816685490864198 -0.788298927407407 -0.886478492222222 -0.0508069340148148 -0.0500572463950617 0.0969504462148148 -0.790286994814815 -0.832216022098765 -0.754060313283951 -0.0914165613296296 -0.0377897402012346 -0.0589127129132099 -0.821576038271605 -0.903574291604938 -0.873351121111111 -0.750104705839506 -0.745402045271605 -0.750104705839506 -0.745402045271605 -0.82361037308642 -0.805615589506173 -0.743060729582716 -0.780029085432099 -0.876904181234568 -0.885470831358025 -0.807952316592593 -0.719435623448148 -0.802429125061728 -0.809209341728395 -0.702774205751852 -0.750622068518519 -0.818743222469136 -0.793900556296296 -0.869830081851852 -0.831642902962963 -0.796984417901235 -0.902498531358025 -0.757730780123457 -0.843590335432099 -0.782165617654321 -0.802053495061728 -0.827345539506173 -0.768407235390123 -0.756352405997531 -0.779211696296296 -0.798387686111111 -0.816360925061728 -0.817590743209877 -0.794549781728395 -0.886742679506173 -0.892292361358025
"STANDING" 29 0.277538234307692 -0.0173131270630769 -0.110495159630769 -0.971186865384615 -0.948881457384615 -0.9514810568 0.973004445076923 -0.0634003857138462 0.0329230653363077 -0.995595823230769 -0.984112941384615 -0.982720889076923 0.0731041 0.0165170871156923 0.00183447856832308 -0.970798816 -0.968196831846154 -0.983089218461538 -0.0352222603153846 -0.0693060468507692 0.0794798411753846 -0.965061090461538 -0.959962177446154 -0.967077842461538 -0.0974545989692308 -0.0373985617384615 -0.0550617092153846 -0.971015431076923 -0.988456941692308 -0.980086509846154 -0.958909857692308 -0.954498534676923 -0.958909857692308 -0.954498534676923 -0.974148396923077 -0.968351463692308 -0.954633174846154 -0.950950414784615 -0.982803735692308 -0.984044080923077 -0.971247255692308 -0.954720158769231 -0.968484832769231 -0.971348362769231 -0.948270124615385 -0.946715516815385 -0.970792007384615 -0.968520882461538 -0.980421211384615 -0.973520958923077 -0.970174223538461 -0.984417919076923 -0.960251615230769 -0.975209516923077 -0.967670645538461 -0.966757237846154 -0.953443840261538 -0.969818993692308 -0.958449236153846 -0.958754550307692 -0.967571163230769 -0.968457578769231 -0.965472111846154 -0.950644105953846 -0.984242901692308 -0.984665630769231
"STANDING" 30 0.267847771818841 -0.00779507687971015 -0.106526769747826 -0.893606130144928 -0.776049179623188 -0.779253043962609 0.948083127971014 -0.0925456625797101 0.054937457573913 -0.97842402826087 -0.933357953768116 -0.920845992318841 0.0786025048550725 0.0109634816436232 -0.00703787823627536 -0.922618237101449 -0.918468864637681 -0.948347894057971 -0.0233771819666667 -0.0803562361449275 0.0821542838286956 -0.870190504927536 -0.834294243231884 -0.822016825536232 -0.10400508175942 -0.0393617490353623 -0.0462232249449275 -0.942661473623188 -0.944280196376812 -0.935528862898551 -0.814388927101449 -0.826631922318841 -0.814388927101449 -0.826631922318841 -0.931828495507246 -0.912022005362319 -0.811779669536232 -0.808464345086957 -0.946902229130435 -0.938155705652174 -0.904413246956522 -0.836619138115942 -0.857710301594203 -0.890581027246377 -0.762970525623188 -0.76030597596 -0.923515177681159 -0.919558007246377 -0.940370281594203 -0.928969024782609 -0.923203048550725 -0.955287034492754 -0.87876084942029 -0.87199540115942 -0.853119141014493 -0.870309163913043 -0.817508359966667 -0.829537175666667 -0.861413065072464 -0.837070019710145 -0.911226996376812 -0.912781228550725 -0.87048302884058 -0.805951728681159 -0.940360076956522 -0.939784010724638
"WALKING" 1 0.277330758736842 -0.0173838185273684 -0.111148103547368 -0.283740258842105 0.114461336747368 -0.260027902210526 0.935223201473684 -0.282165021263158 -0.068102864 -0.976609642526316 -0.971305961473684 -0.947717226105263 0.0740416333157895 0.0282721095884211 -0.00416840617789474 -0.113615602435789 0.0670025007684211 -0.502699788526316 -0.041830963526 -0.0695300462115789 0.0849448173042105 -0.473535485894737 -0.0546077686594737 -0.344266629473684 -0.0899975423705263 -0.0398428709463158 -0.0461309295021053 -0.207421854757895 -0.304468510631579 -0.404255452631579 -0.136971176556842 -0.219688645631579 -0.136971176556842 -0.219688645631579 -0.141428809031579 -0.0744717500625263 -0.160979552536842 -0.186978364526316 -0.298703679084211 -0.325324878894737 -0.202794306326316 0.0897127264021053 -0.331560117789474 -0.319134719578947 0.056040006846 -0.279686751494737 -0.170546964549579 -0.0352255241130632 -0.468999224631579 -0.133586606326316 0.106739857136 -0.534713440421053 -0.339032197115789 -0.103059416434737 -0.255940940315789 -0.516691938736842 -0.0335081597884211 -0.436562227473684 -0.128623450629474 -0.398032586842105 -0.0571194000343158 -0.103492403002105 -0.199252568986316 -0.321017953894737 -0.319308593778947 -0.381601911789474
"WALKING" 2 0.275089069637931 -0.0280228161510345 -0.11319898287931 -0.184064795689655 0.113462228982759 -0.292391187689655 0.888041881034483 -0.369644312931035 0.0516432428827586 -0.949070648448276 -0.946504833793103 -0.942704849137931 0.0826495271408621 0.00874179398275862 0.00788211413793104 -0.105181631410345 0.0231493763931034 -0.510655157413793 -0.082240646232931 -0.0198394160517241 0.0642648073724138 -0.452972515989655 -0.476943522241379 -0.387577719655172 -0.0673155518103448 -0.0511921218172414 -0.0590999633362069 -0.366053824534483 -0.604849857793103 -0.385208273939655 -0.0941705829258621 -0.112687690231034 -0.0941705829258621 -0.112687690231034 -0.17619430285 -0.0215857538086207 -0.305288707206897 -0.402714007896552 -0.525297790344828 -0.511588492517241 -0.121535133832759 0.123259676068793 -0.331849606741379 -0.212531726286207 0.0352748133775862 -0.329847833965517 -0.113079259153448 -0.0115558664775862 -0.461966248603448 -0.180581979396552 -0.0104260941034483 -0.55843167137931 -0.314762299208621 -0.482667721465517 -0.277422534374138 -0.4992410545 -0.48097623362069 -0.487025296551724 -0.0291032897448276 -0.30345105582931 -0.0180200618431034 -0.0350351600155172 -0.434232898775862 -0.488050046413793 -0.533924781465517 -0.518681291189655
"WALKING" 3 0.279818521410714 -0.0195939342123214 -0.112845896883929 -0.192835599321429 -0.030198683975 -0.379845095339286 0.930560869642857 -0.261207786785714 -0.124518066607143 -0.960056945535714 -0.947188173035714 -0.917650280892857 0.07014613686125 0.0303501716428571 0.00234475191803572 -0.178591798696429 -0.0841881689714286 -0.575217531964286 -0.0698118567517857 -0.0517418247214286 0.095625650875 -0.391596311798214 -0.545541812142857 -0.466087940892857 -0.0962676692589286 -0.0392180286714286 -0.0485734529732143 -0.343449195089286 -0.663998238214286 -0.462367364875 -0.141755048892857 -0.1782444248375 -0.141755048892857 -0.1782444248375 -0.247312116892857 -0.134048653932143 -0.3195407535 -0.362820424428571 -0.54114824125 -0.580215361428571 -0.170590042653571 -0.0203171629142857 -0.423877269642857 -0.203413546666071 -0.0986540673392857 -0.405921767660714 -0.200536258123214 -0.134134462982143 -0.54170388375 -0.230772517803571 -0.0934883344483929 -0.60749670125 -0.266165089044643 -0.554851999642857 -0.360413490853571 -0.434550183544643 -0.544796871785714 -0.555680869642857 -0.120253463723214 -0.342109330783929 -0.117984802996429 -0.165075807833214 -0.428557590982143 -0.431998603285714 -0.58970904375 -0.600194279642857
"WALKING" 4 0.281491168596491 -0.0144948584342105 -0.109266295175439 -0.380080889607018 -0.0867676505473684 -0.566308433859649 0.962097368070175 -0.0805064213157895 0.129050575438596 -0.979657483508772 -0.963488910701754 -0.959901633684211 0.0792260713175439 0.0108937725824561 -0.00515197085438597 -0.286310546175439 -0.198179140436842 -0.735962212631579 -0.0475602598052632 -0.0755083632298246 0.0733347578473684 -0.478127088421053 -0.671479337719298 -0.640343834736842 -0.116352292342105 -0.0359597925035088 -0.0536033369894737 -0.474619474912281 -0.808950600350877 -0.596846929122807 -0.273681250617544 -0.463930928789474 -0.273681250617544 -0.463930928789474 -0.352338625263158 -0.300640542596491 -0.478325428133333 -0.526694086842105 -0.66865292877193 -0.714250852280702 -0.386639131649123 -0.13502069942807 -0.61209219877193 -0.378660500947368 -0.121588022959825 -0.575232725614035 -0.34250903122807 -0.252902697947368 -0.711188132280702 -0.293240221 -0.193092825912281 -0.759382136491228 -0.349973206666667 -0.692182731578947 -0.564646965087719 -0.520359374035088 -0.662031614210526 -0.702740020526316 -0.388611344964912 -0.596103306666667 -0.300453874666667 -0.306788283807018 -0.585009907210526 -0.571199339473684 -0.708740221403509 -0.74256375
"WALKING" 5 0.285775737122807 -0.0153738952912807 -0.10741988554386 -0.0825485519298246 0.0902670230649123 -0.409695794912281 0.968146147368421 -0.0852195927368421 0.0096333174545614 -0.969807031052632 -0.94837485754386 -0.954705944736842 0.106573124578947 -0.00879511550175439 -0.000474889419824561 -0.16324711344386 -0.0346764557578947 -0.561895361578947 -0.0761898047007018 -0.0556111864684211 0.0775568024561404 -0.478962308929825 -0.461852271929825 -0.278266024368421 -0.101659803177193 -0.0522616395289474 -0.0442505244385965 -0.371867561298246 -0.533050227368421 -0.101690066975439 -0.0198990583859649 -0.168919595736842 -0.0198990583859649 -0.168919595736842 -0.193430388192982 -0.174183610778947 -0.306337169280702 -0.434394343454386 -0.415623840175439 -0.459387705438596 -0.132632609280702 0.0419658661087719 -0.438414000175439 -0.0661403457719298 0.045347295922807 -0.441646399298246 -0.214229082303509 -0.129081247332281 -0.539001329473684 -0.185298845298246 0.00301152265614035 -0.582821890350877 -0.341617985438597 -0.458637012280702 -0.144986896745088 -0.523871252105263 -0.468481820701754 -0.395443903508772 -0.140327951736842 -0.319021792645614 -0.147611653286667 -0.21600976345614 -0.421237780761404 -0.546118827017544 -0.500186539649123 -0.449494557719298
"WALKING" 6 0.285022559791667 -0.0163276897227083 -0.120543957708333 -0.567134524166667 -0.2944872625875 -0.693847334375 0.385961429583333 0.263595565625 0.0492272033125 -0.970515955833333 -0.96852726875 -0.947770307083333 0.0824574789583333 -0.0111737598229167 0.000753753583333334 -0.464458062083333 -0.393022212297917 -0.766538252916667 -0.01148449795 -0.0932505553333333 0.110677875354167 -0.65423427 -0.602239544166667 -0.63909375625 -0.105821380391667 -0.0435047358791667 -0.0626546121041667 -0.52123917575 -0.675002967291667 -0.544593075285417 -0.487338464166667 -0.542199925625 -0.487338464166667 -0.542199925625 -0.517472184229167 -0.427864408645833 -0.552145458541667 -0.615476559791667 -0.6173730918125 -0.642488910916667 -0.499369057791667 -0.315267274760417 -0.708219466666667 -0.597867977916667 -0.329009201591042 -0.711561590625 -0.476016279979167 -0.45332363989375 -0.745480608125 -0.5012400519625 -0.368388655202083 -0.786121047708333 -0.543443013979167 -0.613041049583333 -0.54458668925 -0.691793908541667 -0.599218574791667 -0.709714965416667 -0.508792647479167 -0.634263309166667 -0.422799663041667 -0.438197789335417 -0.608490749375 -0.691678399791667 -0.645130079604167 -0.664387753510417
"WALKING" 7 0.25377885559322 -0.0192378326237288 -0.103183493237288 -0.935630677457627 -0.925718217288136 -0.939824713271186 -0.207503263220339 0.329813932208475 0.730289168457627 -0.925323461949153 -0.961750720508475 -0.964077632711864 0.0924745900508475 0.0270896843355932 -0.00648905467745763 -0.972730657627119 -0.964937049491525 -0.963837667627119 0.000809034872711864 -0.128941017271186 0.145938456661017 -0.958756156101695 -0.941124709830508 -0.953468151525424 -0.109177779647458 -0.0325484245983051 -0.0657463938644068 -0.967457545084746 -0.969091619661017 -0.982143899491525 -0.932568066101695 -0.908403222779661 -0.932568066101695 -0.908403222779661 -0.971227012033898 -0.957430334745763 -0.914314516779661 -0.920078730677966 -0.976038975084746 -0.964285103898305 -0.94899152559322 -0.938675241355932 -0.946806623457627 -0.931515373050847 -0.923763100677966 -0.940436088728814 -0.972148450169491 -0.965278380338983 -0.959360830169491 -0.976054202881356 -0.967252106101695 -0.966946677288136 -0.950274379830508 -0.951060013728814 -0.953136249661017 -0.961629567288136 -0.937169731016949 -0.957921814915254 -0.925042225813559 -0.913946585115254 -0.95744563779661 -0.956582385932203 -0.938616555423729 -0.922566034237288 -0.966864195084746 -0.963353848983051
"WALKING" 8 0.275399533050847 -0.0203568121405085 -0.109487399559322 -0.280928435881356 0.142896077220339 -0.236266697067797 0.698822783728814 -0.0130630189830508 -0.106645287813559 -0.97779580440678 -0.961048778644068 -0.953557173728814 0.0699375564576271 -0.0235770207847458 0.0108748710967797 -0.284093887288136 0.0537061271525424 -0.429876962884746 -0.0198441323013559 -0.0805788045233898 0.080407540059322 -0.349496448457627 -0.307150426291525 -0.237360535550847 -0.123675512189831 -0.0381319403427119 -0.0529262273644068 -0.390051876559322 -0.449645800937288 -0.447520862627119 -0.10494037449661 -0.262837769159322 -0.10494037449661 -0.262837769159322 -0.156214915899661 -0.242713907338983 -0.160888312217966 -0.34104586599661 -0.407855008474576 -0.515714675305085 -0.292958792762712 0.107331874677966 -0.291106719164407 -0.279840989562712 0.0869453201016949 -0.267984248772881 -0.321595463440678 -0.0619761558881356 -0.398091899852542 -0.309304068644068 0.105368028440678 -0.459998039084746 -0.273039240538983 -0.321396295067797 -0.249763992866102 -0.377399736271186 -0.306556050644068 -0.305618015694915 -0.165752617276271 -0.439607875372881 -0.183814781762712 -0.331648764677966 -0.367771566010169 -0.439139743220339 -0.490924481632203 -0.585862805169492
"WALKING" 9 0.280320880769231 -0.0228311187069231 -0.0982654967589744 -0.0522846377179487 -0.204835169774359 -0.163643869938462 0.932820312307692 -0.069511845448718 -0.128082833963846 -0.956996274102564 -0.917826193333333 -0.880234839230769 0.115443248076923 -0.027173613948718 -0.027317129 -0.139974569923077 -0.414533166282051 -0.498333851794872 -0.129911942730769 -0.06784722326 0.139818483410256 -0.361137660358974 -0.399540546923077 -0.211275823809744 -0.0813503596153846 -0.0460882546846154 -0.0809173620692308 -0.583202754102564 -0.580330377179487 -0.537295065128205 -0.0401620423 -0.0518720133846154 -0.0401620423 -0.0518720133846154 -0.287876346835897 -0.170967294692308 -0.139222476015385 -0.347628331025641 -0.57336523974359 -0.600619448717949 -0.100660576017949 -0.251809193282051 -0.257121395272564 -0.0371943913333333 -0.233729335282051 -0.179562895461538 -0.212946370333333 -0.431395401692308 -0.445752590205128 -0.142922568564103 -0.437570330512821 -0.550195844358974 -0.321427959051282 -0.422643808692308 -0.301648577423077 -0.38073265625641 -0.39305075974359 -0.261333826664103 -0.0578781435897436 -0.198095783641026 -0.181976057369231 -0.166587055179487 -0.429759779230769 -0.407574272692308 -0.598414270769231 -0.633086192820513
"WALKING" 10 0.27516793 -0.020190867814878 -0.105360434487805 -0.981719112195122 -0.919595850487805 -0.956187037560976 0.843995862439024 -0.294250482439024 0.158815393656098 -0.98242137804878 -0.954615996829268 -0.954385719268293 0.0822390238780488 0.0221596793739024 -0.00765376625365854 -0.978457778536585 -0.962527117317073 -0.984654396829268 -0.0439412919512195 -0.0531122424878049 0.0781852388292683 -0.960246477804878 -0.975906326097561 -0.961020687317073 -0.0990250340243902 -0.0396741533170732 -0.053942322057561 -0.974869271219512 -0.989265540243902 -0.98179736097561 -0.958237122926829 -0.940147014878049 -0.958237122926829 -0.940147014878049 -0.978620615121951 -0.970473580243902 -0.935583148292683 -0.943566226585366 -0.986045446829268 -0.982773765121951 -0.978304437804878 -0.932879290487805 -0.966936104878049 -0.984000209756098 -0.918059968926829 -0.953499513902439 -0.978316515609756 -0.962924690487805 -0.98189426902439 -0.980666857560976 -0.965045153902439 -0.986108819756098 -0.956819337317073 -0.978731605853658 -0.962798556829268 -0.961634283414634 -0.974608769268293 -0.964059148780488 -0.947191643414634 -0.946115249756098 -0.969089696341463 -0.971378347804878 -0.959605783902439 -0.943467585121951 -0.983374873414634 -0.982895606585366
"WALKING" 11 0.275574495614035 -0.017715016617193 -0.108955910087719 -0.4677679943 -0.286415306477193 -0.643869551578947 0.629364935438597 0.136514634385965 0.126529106403509 -0.979258005789474 -0.970002424385965 -0.962062764385965 0.0845627512105263 0.0246904172719298 -0.0180973750107018 -0.515576069491228 -0.38086918827193 -0.770982752105263 -0.0815613931842105 -0.0375885633350877 0.0956184160963947 -0.670692841894737 -0.632905385263158 -0.567250616842105 -0.0698898044210526 -0.0491125887052632 -0.0497727498157895 -0.664180804561403 -0.80274248 -0.657677851403509 -0.405258512654386 -0.520984433163158 -0.405258512654386 -0.520984433163158 -0.522121521929825 -0.504452031912281 -0.532988211701754 -0.636547714298246 -0.727540638070175 -0.806389336315789 -0.475014447250877 -0.30000006565193 -0.68674037 -0.466370181452632 -0.324724542431579 -0.648845379122807 -0.539971308368421 -0.425817341591228 -0.74761233122807 -0.533492297219298 -0.373341555596491 -0.793209223333333 -0.619957592280702 -0.69310587 -0.537813278596491 -0.688154700666667 -0.603443464035088 -0.617287706666667 -0.504965859359649 -0.604821887952632 -0.495150196789474 -0.519876545315789 -0.688531407368421 -0.665334120712281 -0.806670873333333 -0.819850284210526
"WALKING" 12 0.270507974347826 -0.0250278116614452 -0.108547835717391 -0.155469116695652 -0.088769479923913 -0.40070492673913 0.946079548478261 -0.213399059347826 -0.0499457096152174 -0.958141535434783 -0.941468612391304 -0.929960418478261 0.0961444873891304 -0.00185482004347826 0.0153422289065217 -0.224274168478261 -0.165841569043478 -0.598246355434783 -0.0957119254086957 -0.0445938189804348 0.081649094273913 -0.462077362041304 -0.504516646521739 -0.385011364565217 -0.0204843545217391 -0.0479799643652174 -0.0753157105586957 -0.451753327173913 -0.646063426956522 -0.514336966956522 -0.15157732691087 -0.103875593693478 -0.15157732691087 -0.103875593693478 -0.300228235021739 -0.170837025182609 -0.282401638913043 -0.416634416245652 -0.57714027326087 -0.593829143695652 -0.169612560993478 -0.0687877091847826 -0.460748871086957 -0.150928676804348 -0.1592372454 -0.421186439565217 -0.243522281478043 -0.20030976893913 -0.558909999130435 -0.275051627086957 -0.18586369898913 -0.636394128478261 -0.326917414130435 -0.525301822608696 -0.330665806304348 -0.507175162934783 -0.504060651304348 -0.462182850869565 -0.0818318278913043 -0.257546639682609 -0.167148658369565 -0.18266505376087 -0.468090549347826 -0.485386484152174 -0.596112659782609 -0.621246922826087
"WALKING" 13 0.273388828857143 -0.0189527337742857 -0.116283283771429 -0.784927929142857 -0.674573771185714 -0.690735730542857 0.910744773428571 -0.245543476571429 -0.105883608057143 -0.973313812857143 -0.948642052571429 -0.945942375428571 0.0790609223142857 -0.000581286279428571 -0.021253099342 -0.837436426 -0.817922709428571 -0.858992162857143 -0.057062464036 -0.0575748312571429 0.103036564548571 -0.819992258285714 -0.784368817714286 -0.735236326571429 -0.0888398544942857 -0.0449131885114286 -0.056937401 -0.875318129142857 -0.854714407428571 -0.884348228571429 -0.713334532208571 -0.756667029714286 -0.713334532208571 -0.756667029714286 -0.829378840285714 -0.827433658 -0.727504473637143 -0.762692811714286 -0.863661256857143 -0.86458921 -0.802191877142857 -0.7232496594 -0.753837365628571 -0.778891197142857 -0.671160422142857 -0.68190396454 -0.844474935714286 -0.827451780857143 -0.848568319714286 -0.844978145428571 -0.819949266285714 -0.867943248285714 -0.807661029428571 -0.787167752571429 -0.760244486542857 -0.825598727428571 -0.784394498571429 -0.752097052571429 -0.773706584571429 -0.784921932857143 -0.821306487142857 -0.836072056 -0.791378734571429 -0.784973376571429 -0.855960694571429 -0.887497031428571
"WALKING" 14 0.267934563269231 -0.0151916532865385 -0.104052554021154 -0.794023987115385 -0.67789166157 -0.636986169653846 0.625578305826923 0.0281932773846154 0.0688759166346154 -0.959561715576923 -0.971191296730769 -0.958283517884615 0.0775303025807692 0.00337148625892308 0.00274439427846154 -0.817242238076923 -0.781595527115385 -0.818939246153846 -0.0176639194865385 -0.0848833207692308 0.0783401346980769 -0.8676199875 -0.671032403758654 -0.707177615615385 -0.103272839620135 -0.04575661743825 -0.0465331632173077 -0.861678104423077 -0.842209820384615 -0.833440270384615 -0.707400259711538 -0.758646019807692 -0.707400259711538 -0.758646019807692 -0.793165310769231 -0.806920349038462 -0.696750192 -0.718994539173077 -0.841895069807692 -0.862219674807692 -0.798860407307692 -0.716176826673077 -0.70887776825 -0.792403593076923 -0.678824173296154 -0.627916738557692 -0.824480375961538 -0.792109795192308 -0.797375563461538 -0.825977661923077 -0.785235780576923 -0.839378779423077 -0.833221078076923 -0.728237694019231 -0.728646843884615 -0.878639870384615 -0.642961193269231 -0.727426931980769 -0.768150427692308 -0.791067941538461 -0.802228405576923 -0.813281848653846 -0.754399906346154 -0.743710519807692 -0.856074291730769 -0.880831840576923
"WALKING" 15 0.27950301326087 -0.0168260843671739 -0.107455654673913 -0.654409644565217 -0.429208975086957 -0.718585893043478 0.419735568086957 0.325641732826087 -0.049572789 -0.97901692 -0.979420693913043 -0.964666313913043 0.0735789850869565 0.0208658565278261 0.0117741423543478 -0.688233122391304 -0.50757595947587 -0.822390970434783 -0.0450544170521739 -0.0662748150330435 0.0831265683373913 -0.647972263478261 -0.722456964130435 -0.696433582826087 -0.0940364614195652 -0.0481436144780435 -0.0551747309 -0.631784080869565 -0.854426361521739 -0.781803893043478 -0.578612451304348 -0.649368133695652 -0.578612451304348 -0.649368133695652 -0.654616761086957 -0.647451450217391 -0.609321271086957 -0.702871668695652 -0.768644747173913 -0.814173703695652 -0.657831676086956 -0.437666379921957 -0.743069693695652 -0.65327338673913 -0.460962100977174 -0.727257400434783 -0.702051623913043 -0.520686526195652 -0.801344531521739 -0.701813037391304 -0.527841213456522 -0.842370109782609 -0.608837273521739 -0.77182444673913 -0.698304612608696 -0.662433014565217 -0.698546723086957 -0.724160805 -0.628600488630435 -0.716532341521739 -0.638121584782609 -0.661722339347826 -0.739714536521739 -0.729577100217391 -0.818279025869565 -0.821769655434783
"WALKING" 16 0.275800777966102 -0.0175159044627119 -0.106774964 -0.903848968983051 -0.861707379830508 -0.871299832372881 -0.0879995475423729 -0.0876539588135593 0.759539701525424 -0.963295425932203 -0.967931369152542 -0.968874834576271 0.0810820057288136 0.0150542509928814 -0.00661785477516949 -0.917109341694915 -0.906203288474576 -0.91719939 -0.013925152300678 -0.0975854948474576 0.0971226693898305 -0.937516735254237 -0.932618887457627 -0.907396566779661 -0.105496050610169 -0.0391848307118644 -0.0621420061881356 -0.946575647627119 -0.955163544237288 -0.938205439830509 -0.87757044779661 -0.895434807627119 -0.87757044779661 -0.895434807627119 -0.908594957627119 -0.914175792711864 -0.899628762033898 -0.92541351220339 -0.951277023050847 -0.953325935423729 -0.909690241016949 -0.87821723220339 -0.887982530847458 -0.901840545084746 -0.862975119830508 -0.871655517288136 -0.924264507118644 -0.911659145932203 -0.912961338983051 -0.917153777966102 -0.906759033559322 -0.920025325932203 -0.927954578644068 -0.934753694237288 -0.916042013220339 -0.94076475779661 -0.932330835084746 -0.913154106101695 -0.897141256101695 -0.91060130338983 -0.91081640220339 -0.918250839152542 -0.933851550169492 -0.933198299830509 -0.954300856440678 -0.955082739830509
"WALKING" 17 0.277810752432432 -0.0186360233155405 -0.105724319743243 -0.46860083572973 -0.330909926583108 -0.558287396216216 0.524851076216216 0.0396864911621622 0.198087371378378 -0.975266058513514 -0.960408462567568 -0.951990763243243 0.0847112476743243 0.00841609725675675 0.010501198762027 -0.538053869013513 -0.438222591478378 -0.718348865405405 -0.0102346374157297 -0.083116407527027 0.0792883382918919 -0.611681051148649 -0.665108517567568 -0.598107854189189 -0.111884803462162 -0.0384431714810811 -0.0497602523675676 -0.615298165675676 -0.767948857027027 -0.674861929594595 -0.390995842693784 -0.545014588306757 -0.390995842693784 -0.545014588306757 -0.538886937567568 -0.516888279054054 -0.537700434972973 -0.636813448378378 -0.70977124027027 -0.733630490135135 -0.519590813202703 -0.374769200450676 -0.616403416081081 -0.451126572702703 -0.351201310368919 -0.562134172027027 -0.587941399324324 -0.48826580427027 -0.703766578918919 -0.528883645075676 -0.422292244074324 -0.731597422972973 -0.561859663425676 -0.691085704864865 -0.589625248648649 -0.629631916891892 -0.653134515 -0.638574390405405 -0.542378936941892 -0.617564654160811 -0.547313390675676 -0.485596765864865 -0.665001295 -0.682158040675676 -0.749274135540541 -0.733563917567568
